index,case,Date/Time,Hour of the day,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),DistrictCooling:Facility [J](Hourly),X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
120,residential_measures_120,2024-03-10 4:00,4,20.88333333,81.16666667,8,350,0,0,0,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 5:00,5,20.56666667,82,6.8,344.1666667,0,0,0,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 6:00,6,20.45833333,83.75,5.6,340,3.833333333,3.25,0,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 7:00,7,20.73333333,83.83333333,5.1,340,60.5,54.41666667,0,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 8:00,8,21.30833333,79.5,5.1,340,162.8333333,152.6666667,131121738.2,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 9:00,9,22.125,70,5.1,340,254.1666667,227.8333333,358333352.9,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 10:00,10,23.49166667,55.66666667,6.033333333,340,310.5833333,324.3333333,562360582.5,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 11:00,11,25.19166667,42,7.575,334.1666667,323.8333333,429.5833333,774181586,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 12:00,12,26.83333333,31.75,9.133333333,330,307.9166667,518,796792403.3,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 13:00,13,27.55833333,27.41666667,9.566666667,330,304.1666667,505.5833333,819654398,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 14:00,14,27.48333333,26.41666667,9.225,341.6666667,291.9166667,443.9166667,884785853.7,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 15:00,15,26.93333333,27.16666667,8.866666667,350,259,346.4166667,863820950.9,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 16:00,16,26.89166667,28,8.7,350,179.5,315.9166667,866146260.7,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 17:00,17,27.04166667,28,8.7,350,91.91666667,210.4166667,900182953,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 18:00,18,24.375,32.66666667,8.116666667,344.1666667,11.66666667,39.41666667,740879115.1,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 19:00,19,21.975,36.58333333,7.408333333,340,0,0,514274603,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 20:00,20,21.13333333,38.16666667,6.908333333,334.1666667,0,0,409144336.8,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 21:00,21,20.275,40.16666667,6.408333333,330,0,0,301522252.3,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 22:00,22,19.66666667,42.16666667,5.675,330,0,0,84452337.76,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-10 23:00,23,19.325,44.16666667,4.833333333,324.1666667,0,0,0,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,45362,24,18.96666667,46.75,3.975,320,0,0,0,4.775630396,0.000406079,0.258558509,25.20209703,4.136915651,71.21320336,2.007102173,3.045358158,2.2742327,0.163876815
120,residential_measures_120,2024-03-11 1:00,1,18.68333333,48,3.6,320,0,0,0,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 2:00,2,18.48333333,48,3.6,325.8333333,0,0,0,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 3:00,3,18.28333333,48.58333333,3.6,330,0,0,0,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 4:00,4,17.79166667,51.33333333,3.191666667,330,0,0,0,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 5:00,5,16.91666667,55.91666667,2.491666667,306.6666667,0,0,0,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 6:00,6,16.20833333,60.33333333,1.791666667,290,4.416666667,5.833333333,0,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 7:00,7,16.81666667,60.25,1.733333333,290,65.91666667,83.66666667,0,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 8:00,8,18.625,54.33333333,2.075,325,163.3333333,190.9166667,0,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 9:00,9,20.95833333,46.33333333,2.433333333,350,250.6666667,270.6666667,19905771.37,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 10:00,10,22.81666667,38.33333333,2.483333333,350,315.0833333,320.9166667,210787521.4,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 11:00,11,23.925,31.5,2.341666667,121.6666667,353.5,350.5833333,348140797.3,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 12:00,12,24.41666667,27.25,2.183333333,10,368.5833333,362.0833333,418681570.1,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 13:00,13,24.5,26.58333333,2.508333333,10,360.6666667,355.75,483230168.4,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 14:00,14,24.38333333,29.33333333,3.15,68.33333333,329.25,331.8333333,537395568.5,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 15:00,15,24.125,34.5,3.808333333,110,272.25,287.6666667,543813392.5,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 16:00,16,23.59166667,40.5,3.808333333,110,191,218.25,502445248,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 17:00,17,22.775,46.5,3.308333333,104.1666667,94,126.25,462286508.8,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 18:00,18,21.875,51.91666667,2.808333333,100,12.16666667,40.16666667,452113218.5,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 19:00,19,21.325,53.41666667,2.483333333,100,0,0,405388404.9,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 20:00,20,20.96666667,52.41666667,2.341666667,76.66666667,0,0,359981752.1,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 21:00,21,20.625,52,2.183333333,60,0,0,294139858.7,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 22:00,22,20.20833333,51.41666667,2.1,60,0,0,79223578.07,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-03-11 23:00,23,19.70833333,51,2.1,106.6666667,0,0,0,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,45363,24,19.20833333,51,2.1,140,0,0,0,6.860378765,0.000414375,0.273604776,26.43800763,6.444680965,14.26078625,1.612145775,3.027387183,1.967994864,0.190432417
120,residential_measures_120,2024-05-26 1:00,1,27.70833333,61.58333333,1.458333333,320.8333333,0,0,957392248.6,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 2:00,2,26.83333333,59.66666667,0.708333333,300,0,0,738239121.6,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 3:00,3,26.29166667,63.25,0.791666667,300,0,0,597625777.3,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 4:00,4,26.79166667,61.75,2.516666667,294.1666667,0,0,674027314.8,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 5:00,5,27,60.33333333,2.725,290,6.111111111,7.694444444,714828794.7,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 6:00,6,27.46666667,62,1.75,290,58,52.75,924596621.9,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 7:00,7,29.08333333,57.91666667,2.141666667,290,155.8333333,167.9166667,1403222453,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 8:00,8,32.33333333,43.91666667,2.6,290,241.3333333,274.75,2052575755,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 9:00,9,36.21666667,28.41666667,2.6,295.8333333,303.3333333,351.3333333,2178756006,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 10:00,10,39.08333333,17.75,3.183333333,178.3333333,342.3333333,402.75,1993657503,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 11:00,11,40.58333333,12.25,3.6,34.16666667,363.3333333,432.25,1839109393,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 12:00,12,39.25,20.33333333,4.183333333,65,369.25,441.4166667,1741634039,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 13:00,13,37.41666667,31.66666667,4.6,95.83333333,361.0833333,429.6666667,1953399107,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 14:00,14,38.16666667,26.25,5.241666667,82.5,338.0833333,396.75,2273845718,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 15:00,15,37.30833333,28.16666667,5.058333333,64.16666667,295.6666667,341.5833333,2073457135,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 16:00,16,35.45833333,38.66666667,4.891666667,48.33333333,229.8333333,261.0833333,2149321248,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 17:00,17,33.83333333,48.41666667,5.1,40,141.75,150.8333333,2238860529,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 18:00,18,32.59166667,54.16666667,4.516666667,34.16666667,47.91666667,42.66666667,2249445157,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 19:00,19,31.54166667,59.08333333,3.516666667,18.33333333,2.611111111,3.833333333,2297363109,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 20:00,20,31,60.25,3.1,10,0,0,2332988341,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 21:00,21,30.125,63.66666667,3.683333333,10,0,0,2159344466,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 22:00,22,29.20833333,71.08333333,3.516666667,4.166666667,0,0,1902375666,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-05-26 23:00,23,28.41666667,74,3.1,354.1666667,0,0,1631565160,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,45439,24,28.29166667,70.5,1.875,297.5,0,0,1394641090,2.098654294,0.000348747,0.27200208,27.72303976,1.320045222,18.76033598,1.604760542,4.139018325,1.849152642,0.145302035
120,residential_measures_120,2024-06-14 1:00,1,33.075,31.25,5.875,300,0,0,1450721515,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 2:00,2,33.43333333,28.25,6.233333333,317.5,0,0,1371048641,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 3:00,3,33.775,25.83333333,6.575,330,0,0,1324785008,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 4:00,4,33.375,28.5,6.816666667,330,0,0,1249657672,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 5:00,5,32.35833333,34.5,6.958333333,330,7.138888889,11.94444444,1267680119,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 6:00,6,31.49166667,42.25,7.116666667,330,62.08333333,75.33333333,1437487349,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 7:00,7,31.95833333,42.5,7.783333333,330,151.4166667,218.75,1789527281,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 8:00,8,33.725,34.75,8.841666667,330,224.0833333,346.3333333,2258486100,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 9:00,9,36.11666667,25.16666667,9.883333333,330,272.6666667,436.6666667,2050289697,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 10:00,10,38.19166667,18.08333333,10.475,330,300.9166667,497,1880805484,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 11:00,11,39.6,14.25,10.83333333,330,314.5,532.0833333,1838223090,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 12:00,12,40.39166667,12.41666667,11.175,330,318.1666667,543.25,1864921837,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 13:00,13,40.71666667,12,11.475,330,314.0833333,531.1666667,1941497914,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 14:00,14,40.68333333,12,11.83333333,335.8333333,299.75,495,2019958369,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 15:00,15,40.30833333,12.58333333,12.175,340,271.1666667,433.25,2055600058,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 16:00,16,39.4,14.16666667,11.30833333,340,221.1666667,341.3333333,2025335340,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 17:00,17,38.08333333,16.75,9.608333333,345.8333333,147.9166667,212.6666667,1993497535,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 18:00,18,36.625,19.75,7.908333333,350,59.83333333,72.08333333,1978347242,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 19:00,19,35.53333333,21,6.5,350,5.416666667,8.666666667,1998919608,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 20:00,20,34.79166667,21.58333333,5.3,338.3333333,0,0,1924233807,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 21:00,21,34.03333333,22,4.1,330,0,0,1808215111,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 22:00,22,33.35,23.16666667,3.483333333,330,0,0,1594948405,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-06-14 23:00,23,32.69166667,26.33333333,3.341666667,300.8333333,0,0,1410597030,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,45458,24,32.05,29.75,3.183333333,280,0,0,1283957626,5.415712182,0.000343717,0.264585401,26.54752657,0.137542848,8.232076327,1.704842583,3.78494074,2.769118029,0.116984083
120,residential_measures_120,2024-07-25 1:00,1,32.70833333,25.16666667,2.1,257.5,0,0,1153755116,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 2:00,2,33,26,1.75,264.1666667,0,0,1152893093,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 3:00,3,32.65,29.5,2.141666667,260,0,0,1140413879,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 4:00,4,32.16666667,35.5,2.308333333,271.6666667,0,0,1185613151,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 5:00,5,32.58333333,36.83333333,2.391666667,280,0,0,1364435441,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 6:00,6,32.88333333,40.66666667,2.6,285.8333333,44,50.16666667,1575659760,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 7:00,7,34.08333333,41.08333333,3.475,290,135.0833333,175.5,1991132927,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 8:00,8,36.10833333,33.16666667,4.741666667,307.5,218.1666667,295.25,2533807494,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 9:00,9,37.95,24.91666667,5.783333333,320,278.3333333,381.8333333,2295203122,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 10:00,10,40.04166667,19.66666667,6.783333333,325.8333333,316.25,441.0833333,2125504765,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 11:00,11,42.16666667,15.66666667,7.783333333,330,336.4166667,476.25,2162923509,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 12:00,12,43,15.16666667,8.2,341.6666667,342.9166667,488.6666667,2137014790,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 13:00,13,41.83333333,24.16666667,7.325,67.5,338.5833333,479.75,2285126229,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 14:00,14,41,30,6.991666667,20,321,448.5833333,2695948410,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 15:00,15,40.94166667,28.25,6.616666667,14.16666667,286.6666667,393.5833333,2787889878,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 16:00,16,40.95833333,24.66666667,6.2,178.3333333,230.5,312.5833333,2691812471,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 17:00,17,41.58333333,16.58333333,6.783333333,338.3333333,151,197.4166667,2567252890,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 18:00,18,41.18333333,12.58333333,6.616666667,335.8333333,60.08333333,75,2356451106,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 19:00,19,39.66666667,16.5,5.266666667,328.3333333,3.555555556,8,2360298696,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 20:00,20,37.83333333,26,4.308333333,331.6666667,0,0,2394766044,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 21:00,21,36.00833333,33.91666667,3.808333333,340,0,0,2541967665,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 22:00,22,35.18333333,34.83333333,3.308333333,328.3333333,0,0,2399804062,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-07-25 23:00,23,35.04166667,32.83333333,2.808333333,320,0,0,2134998097,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,45499,24,34.70833333,32.58333333,1.958333333,296.6666667,0,0,1878795910,4.240542987,0.000345105,0.273819785,27.63466246,1.923299021,61.17783239,2.536868454,3.777746939,2.221861468,0.158772448
120,residential_measures_120,2024-09-30 1:00,1,29.29166667,78.16666667,0.291666667,240,0,0,1549027778,2.986895831,0.000496757,0.252574055,25.15836076,4.369223979,24.65668535,1.982890127,4.358188731,1.883158974,0.121011353
120,residential_measures_120,2024-09-30 2:00,2,28.41666667,81.91666667,1.083333333,240,0,0,1306194855,2.986895831,0.000496757,0.252574055,25.15836076,4.369223979,24.65668535,1.982890127,4.358188731,1.883158974,0.121011353
120,residential_measures_120,2024-09-30 3:00,3,27.76666667,84,1.5,240,0,0,1183569955,2.986895831,0.000496757,0.252574055,25.15836076,4.369223979,24.65668535,1.982890127,4.358188731,1.883158974,0.121011353
